grid_cell,grid_row_u,grid_col_r,product_id,timestamp,cloud_cover,nodata,centre_lat,centre_lon,crs,parquet_url,parquet_row,geometry,unique_identifier
513U_735L,513,-735,S2A_MSIL1C_20210618T170851_N0500_R112_T15TUM_20230322T102042,2021-06-18 17:08:51,0.0,0.0,46.12402914060855,-95.11695884131876,EPSG:32615,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03405.parquet,258,POINT (-95.11695884131876 46.12402914060855),09680_p46.12_n95.12
513U_613L,513,-613,S2B_MSIL1C_20201011T162129_N0500_R040_T17TPM_20230306T214801,2020-10-11 16:21:29,0.0,0.0,46.121891895744696,-79.31528934924214,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03405.parquet,380,POINT (-79.31528934924214 46.121891895744696),09681_p46.12_n79.32
513U_485L,513,-485,S2B_MSIL1C_20200503T151649_N0500_R025_T20TNS_20230331T002422,2020-05-03 15:16:49,0.0,0.0,46.12271660209155,-62.74088199581877,EPSG:32620,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03406.parquet,8,POINT (-62.74088199581877 46.12271660209155),09682_p46.12_n62.74
513U_31L,513,-31,S2A_MSIL1C_20210223T112111_N0500_R037_T30TVS_20230522T054929,2021-02-23 11:21:11,0.0,0.0,46.12339458924174,-3.950507353348745,EPSG:32630,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03406.parquet,178,POINT (-3.950507353348745 46.12339458924174),09683_p46.12_n3.95
513U_126R,513,126,S2B_MSIL1C_20221017T095919_N0400_R122_T33TXM_20221017T120440,2022-10-17 09:59:19,0.0,0.0,46.12206912950759,16.38231560948659,EPSG:32633,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03406.parquet,336,POINT (16.38231560948659 46.12206912950759),09684_p46.12_p16.38
513U_262R,513,262,S2B_MSIL1C_20200817T084559_N0500_R107_T36TWS_20230422T032300,2020-08-17 08:45:59,0.0,0.0,46.1222951906336,33.99351928786379,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03406.parquet,471,POINT (33.99351928786379 46.1222951906336),09685_p46.12_p33.99
513U_380R,513,380,S2B_MSIL1C_20220428T073609_N0400_R092_T39TUM_20220428T082943,2022-04-28 07:36:09,0.0,0.0,46.123819737161575,49.27186124538203,EPSG:32639,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03407.parquet,90,POINT (49.27186124538203 46.123819737161575),09686_p46.12_p49.27
513U_480R,513,480,S2B_MSIL1C_20210128T065129_N0500_R020_T41TMM_20230602T115922,2021-01-28 06:51:29,0.0,0.0,46.12329896984276,62.222298027006126,EPSG:32641,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03407.parquet,190,POINT (62.222298027006126 46.12329896984276),09687_p46.12_p62.22
513U_592R,513,592,S2B_MSIL1C_20230722T055639_N0509_R091_T43TFM_20230722T063321,2023-07-22 05:56:39,0.0,0.0,46.12186647635778,76.72790979209367,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03407.parquet,301,POINT (76.72790979209367 46.12186647635778),09688_p46.12_p76.73
513U_693R,513,693,S2B_MSIL1C_20230326T045659_N0509_R119_T45TYM_20230326T064708,2023-03-26 04:56:59,0.0,0.0,46.12122289591756,89.80787604809584,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03407.parquet,402,POINT (89.80787604809584 46.12122289591756),09689_p46.12_p89.81
513U_805R,513,805,S2A_MSIL1C_20200427T035541_N0500_R004_T48TVS_20230522T081922,2020-04-27 03:55:41,1.5370534023481883,0.0,46.123251005052936,104.30870049833744,EPSG:32648,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03408.parquet,13,POINT (104.30870049833744 46.123251005052936),09690_p46.12_p104.31
513U_927R,513,927,S2B_MSIL1C_20230109T030109_N0509_R032_T50TQS_20230109T044209,2023-01-09 03:01:09,0.0,0.0,46.121039921498685,120.1102623457703,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03408.parquet,135,POINT (120.1102623457703 46.121039921498685),09691_p46.12_p120.11
513U_1033R,513,1033,S2B_MSIL1C_20201105T020849_N0500_R103_T53TMM_20230409T131556,2020-11-05 02:08:49,0.0,0.0,46.12351353078354,133.83348510220873,EPSG:32653,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03408.parquet,239,POINT (133.83348510220873 46.12351353078354),09692_p46.12_p133.83
514U_868L,514,-868,S2A_MSIL1C_20200823T181931_N0500_R127_T12TUS_20230317T111321,2020-08-23 18:19:31,0.0,0.0,46.21351757350829,-112.50132037106675,EPSG:32612,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03409.parquet,8,POINT (-112.50132037106675 46.21351757350829),09694_p46.21_n112.50
514U_754L,514,-754,S2B_MSIL1C_20200601T171859_N0500_R012_T14TNS_20230427T161746,2020-06-01 17:18:59,0.0,0.0,46.21194463289109,-97.71517928940808,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03409.parquet,120,POINT (-97.71517928940808 46.21194463289109),09695_p46.21_n97.72
514U_612L,514,-612,S2A_MSIL1C_20210315T162031_N0500_R040_T17TPM_20230516T054644,2021-03-15 16:20:31,0.0,0.0,46.21170109856479,-79.29986713819223,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03409.parquet,258,POINT (-79.29986713819223 46.21170109856479),09696_p46.21_n79.30
514U_489L,514,-489,S2A_MSIL1C_20210801T151651_N0500_R025_T20TMS_20230115T140751,2021-08-01 15:16:51,0.0,0.0,46.21288081357388,-63.35050440382973,EPSG:32620,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03409.parquet,380,POINT (-63.35050440382973 46.21288081357388),09697_p46.21_n63.35
514U_39L,514,-39,S2A_MSIL1C_20200519T112121_N0500_R037_T30TUS_20230618T135435,2020-05-19 11:21:21,0.0,0.0,46.21378482351347,-4.994535101048219,EPSG:32630,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03410.parquet,45,POINT (-4.994535101048219 46.21378482351347),09698_p46.21_n4.99
514U_100R,514,100,S2B_MSIL1C_20221007T100029_N0400_R122_T33TUM_20221007T120416,2022-10-07 10:00:29,0.0,0.0,46.21377084273875,13.03142368608959,EPSG:32633,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03410.parquet,182,POINT (13.03142368608959 46.21377084273875),09699_p46.21_p13.03
514U_256R,514,256,S2A_MSIL1C_20210715T083601_N0500_R064_T36TWS_20230207T035229,2021-07-15 08:36:01,0.0,0.0,46.21253340540319,33.26383031121687,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03410.parquet,334,POINT (33.26383031121687 46.21253340540319),09700_p46.21_p33.26
514U_494R,514,494,S2B_MSIL1C_20210727T064629_N0500_R020_T41TNM_20230214T163043,2021-07-27 06:46:29,0.0,0.0,46.21203535912838,64.12907775960348,EPSG:32641,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03411.parquet,73,POINT (64.12907775960348 46.21203535912838),09702_p46.21_p64.13
514U_604R,514,604,S2A_MSIL1C_20210731T053651_N0500_R005_T43TGM_20230221T062008,2021-07-31 05:36:51,0.0,0.0,46.21068279141947,78.39595449397596,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03411.parquet,181,POINT (78.39595449397596 46.21068279141947),09703_p46.21_p78.40
514U_710R,514,710,S2B_MSIL1C_20231019T044819_N0509_R076_T46TDS_20231019T064155,2023-10-19 04:48:19,0.0,0.0,46.21316555227378,92.13898644500844,EPSG:32646,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03411.parquet,288,POINT (92.13898644500844 46.21316555227378),09704_p46.21_p92.14
514U_828R,514,828,S2A_MSIL1C_20220223T034741_N0400_R104_T48TXS_20220223T054149,2022-02-23 03:47:41,0.0,0.0,46.211258988262045,107.44422507975624,EPSG:32648,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03411.parquet,403,POINT (107.44422507975624 46.211258988262045),09705_p46.21_p107.44
514U_946R,514,946,S2A_MSIL1C_20230730T024531_N0509_R132_T51TVM_20230730T043657,2023-07-30 02:45:31,0.0,0.0,46.21282732903947,122.74467470189404,EPSG:32651,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03412.parquet,20,POINT (122.74467470189404 46.21282732903947),09706_p46.21_p122.74
514U_1075R,514,1075,S2A_MSIL1C_20201204T015041_N0209_R017_T54TUS_20201204T033349,2020-12-04 01:50:41,0.0,0.0,46.21353172416606,139.47272107630278,EPSG:32654,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03412.parquet,145,POINT (139.47272107630278 46.21353172416606),09707_p46.21_p139.47
515U_924L,515,-924,S2B_MSIL1C_20210901T184919_N0500_R113_T10TGS_20230113T033715,2021-09-01 18:49:19,0.0,0.0,46.30072659893506,-119.97604769201362,EPSG:32610,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03412.parquet,315,POINT (-119.97604769201362 46.30072659893506),09708_p46.30_n119.98
515U_820L,515,-820,S2B_MSIL1C_20230109T180729_N0509_R041_T13TCM_20230109T195751,2023-01-09 18:07:29,0.0,0.0,46.303320493874594,-106.46828700292478,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03412.parquet,418,POINT (-106.46828700292478 46.303320493874594),09709_p46.30_n106.47
515U_710L,515,-710,S2A_MSIL1C_20220901T170901_N0400_R112_T15TWM_20220901T221339,2022-09-01 17:09:01,0.1243179172102287,0.0,46.3020308665896,-92.17552591475342,EPSG:32615,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03413.parquet,26,POINT (-92.17552591475342 46.3020308665896),09710_p46.30_n92.18
515U_596L,515,-596,S2A_MSIL1C_20210319T155951_N0500_R097_T18TUS_20230520T214559,2021-03-19 15:59:51,0.0,0.0,46.303806423747446,-77.36764952506842,EPSG:32618,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03413.parquet,141,POINT (-77.36764952506842 46.303806423747446),09711_p46.30_n77.37
515U_18L,515,-18,S2B_MSIL1C_20220710T110629_N0400_R137_T30TWS_20220710T115444,2022-07-10 11:06:29,0.0,0.0,46.3020871855325,-2.273041987614344,EPSG:32630,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03413.parquet,432,POINT (-2.273041987614344 46.3020871855325),09713_p46.30_n2.27
515U_139R,515,139,S2B_MSIL1C_20210218T094029_N0500_R036_T33TYM_20230616T100228,2021-02-18 09:40:29,0.0,0.0,46.30066464555997,18.12579768101706,EPSG:32633,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03414.parquet,86,POINT (18.12579768101706 46.30066464555997),09714_p46.30_p18.13
515U_294R,515,294,S2A_MSIL1C_20221015T082921_N0400_R021_T37TDM_20221015T092230,2022-10-15 08:29:21,0.0,0.0,46.30291878909172,38.25986006103749,EPSG:32637,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03414.parquet,240,POINT (38.25986006103749 46.30291878909172),09715_p46.30_p38.26
515U_504R,515,504,S2A_MSIL1C_20220224T063851_N0400_R120_T41TPM_20220224T073600,2022-02-24 06:38:51,0.0,0.0,46.30101607657609,65.54505951141016,EPSG:32641,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03414.parquet,446,POINT (65.54505951141016 46.30101607657609),09717_p46.30_p65.55
515U_610R,515,610,S2B_MSIL1C_20231017T054829_N0509_R048_T44TLS_20231017T062127,2023-10-17 05:48:29,0.0,0.0,46.303439800518,79.31283343802941,EPSG:32644,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03415.parquet,52,POINT (79.31283343802941 46.303439800518),09718_p46.30_p79.31
515U_715R,515,715,S2A_MSIL1C_20200103T045201_N0500_R076_T46TDS_20230425T105334,2020-01-03 04:52:01,0.0,0.0,46.30252816388264,92.95549084364094,EPSG:32646,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03415.parquet,156,POINT (92.95549084364094 46.30252816388264),09719_p46.30_p92.96
515U_841R,515,841,S2B_MSIL1C_20230620T033539_N0509_R061_T49TCM_20230620T053122,2023-06-20 03:35:39,3.1466109778507203,0.0,46.303433910009865,109.32366908163117,EPSG:32649,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03415.parquet,276,POINT (109.32366908163117 46.303433910009865),09720_p46.30_p109.32
515U_958R,515,958,S2B_MSIL1C_20211023T024749_N0500_R132_T51TXM_20230107T223600,2021-10-23 02:47:49,0.0,0.0,46.301621571166606,124.52658417867546,EPSG:32651,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03415.parquet,394,POINT (124.52658417867546 46.301621571166606),09721_p46.30_p124.53
515U_1097R,515,1097,S2A_MSIL1C_20230815T012701_N0509_R074_T54TXS_20230815T040324,2023-08-15 01:27:01,1.687497369860708,0.0,46.30158716320012,142.58509290522298,EPSG:32654,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03416.parquet,34,POINT (142.58509290522298 46.30158716320012),09722_p46.30_p142.59
516U_931L,516,-931,S2B_MSIL1C_20220122T190659_N0301_R013_T10TFS_20220122T202112,2022-01-22 19:06:59,0.0,0.0,46.39119616023272,-121.06104001160826,EPSG:32610,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03416.parquet,176,POINT (-121.06104001160826 46.39119616023272),09723_p46.39_n121.06
516U_819L,516,-819,S2A_MSIL1C_20200906T175921_N0500_R041_T13TCM_20230426T125426,2020-09-06 17:59:21,0.0,0.0,46.39315446777421,-106.49210359623495,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03416.parquet,287,POINT (-106.49210359623495 46.39315446777421),09724_p46.39_n106.49
516U_714L,516,-714,S2A_MSIL1C_20200603T170901_N0500_R112_T15TWM_20230616T221826,2020-06-03 17:09:01,0.0,0.0,46.39222576498069,-92.82971211241026,EPSG:32615,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03416.parquet,391,POINT (-92.82971211241026 46.39222576498069),09725_p46.39_n92.83
516U_596L,516,-596,S2A_MSIL1C_20221023T161331_N0400_R140_T18TUS_20221023T195041,2022-10-23 16:13:31,0.0,0.0,46.39368789289073,-77.4795809938759,EPSG:32618,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03417.parquet,7,POINT (-77.4795809938759 46.39368789289073),09726_p46.39_n77.48
516U_483L,516,-483,S2A_MSIL1C_20210602T151651_N0500_R025_T20TNS_20230129T074643,2021-06-02 15:16:51,0.0824987024646158,0.0,46.39219481340377,-62.775457435337714,EPSG:32620,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03417.parquet,120,POINT (-62.775457435337714 46.39219481340377),09727_p46.39_n62.78
516U_116R,516,116,S2A_MSIL1C_20210301T100031_N0500_R122_T33TWM_20230524T164147,2021-03-01 10:00:31,0.0,0.0,46.392233187367296,15.157266756381992,EPSG:32633,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03417.parquet,437,POINT (15.157266756381992 46.392233187367296),09729_p46.39_p15.16
516U_265R,516,265,S2A_MSIL1C_20210715T083601_N0500_R064_T36TXS_20230207T035229,2021-07-15 08:36:01,0.0292822174529029,0.0,46.39142974619014,34.543998185168995,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03418.parquet,81,POINT (34.543998185168995 46.39142974619014),09730_p46.39_p34.54
516U_377R,516,377,S2A_MSIL1C_20220426T074621_N0400_R135_T39TUM_20220426T091213,2022-04-26 07:46:21,0.0,0.0,46.39336948065295,49.11290770798163,EPSG:32639,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03418.parquet,192,POINT (49.11290770798163 46.39336948065295),09731_p46.39_p49.11
516U_506R,516,506,S2A_MSIL1C_20200303T062741_N0500_R077_T41TQM_20230607T235701,2020-03-03 06:27:41,0.0,0.0,46.39061890231332,65.90030978703764,EPSG:32641,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03418.parquet,321,POINT (65.90030978703764 46.39061890231332),09732_p46.39_p65.90
516U_617R,516,617,S2A_MSIL1C_20230601T053651_N0509_R005_T44TMS_20230601T091446,2023-06-01 05:36:51,0.0,0.0,46.39269489188561,80.33909894199202,EPSG:32644,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03418.parquet,430,POINT (80.33909894199202 46.39269489188561),09733_p46.39_p80.34
516U_726R,516,726,S2A_MSIL1C_20210914T044701_N0500_R076_T46TFS_20230113T134732,2021-09-14 04:47:01,0.0,0.0,46.39144251991685,94.5222968956465,EPSG:32646,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03419.parquet,39,POINT (94.5222968956465 46.39144251991685),09734_p46.39_p94.52
516U_859R,516,859,S2A_MSIL1C_20221224T033141_N0509_R018_T49TEM_20221224T051523,2022-12-24 03:31:41,0.0,0.0,46.39184918271932,111.82568045830794,EPSG:32649,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03419.parquet,172,POINT (111.82568045830794 46.39184918271932),09735_p46.39_p111.83
516U_975R,516,975,S2A_MSIL1C_20230905T023531_N0509_R089_T52TCS_20230905T045759,2023-09-05 02:35:31,0.0,0.0,46.39347616694151,126.9154122264462,EPSG:32652,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03419.parquet,286,POINT (126.9154122264462 46.39347616694151),09736_p46.39_p126.92
516U_1126R,516,1126,S2A_MSIL1C_20220824T010701_N0400_R131_T55TDM_20220905T152144,2022-08-24 01:07:01,0.0,0.0,46.392569664652974,146.5626315150152,EPSG:32655,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03419.parquet,437,POINT (146.5626315150152 46.392569664652974),09737_p46.39_p146.56
517U_893L,517,-893,S2B_MSIL1C_20230730T183929_N0509_R070_T11TNM_20230730T215134,2023-07-30 18:39:29,0.0,0.0,46.48175731797274,-116.32828163132136,EPSG:32611,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03420.parquet,91,POINT (-116.32828163132136 46.48175731797274),09738_p46.48_n116.33
517U_784L,517,-784,S2A_MSIL1C_20210101T175741_N0500_R141_T13TGM_20230223T184540,2021-01-01 17:57:41,0.0,0.0,46.480448182958064,-102.1194446227052,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03420.parquet,197,POINT (-102.1194446227052 46.480448182958064),09739_p46.48_n102.12
517U_665L,517,-665,S2A_MSIL1C_20200922T164021_N0500_R126_T16TES_20230420T062236,2020-09-22 16:40:21,4.236628371838572,0.0,46.48192007911784,-86.61091552443372,EPSG:32616,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03420.parquet,313,POINT (-86.61091552443372 46.48192007911784),09740_p46.48_n86.61
517U_544L,517,-544,S2B_MSIL1C_20220502T153809_N0400_R011_T19TCM_20220502T192541,2022-05-02 15:38:09,0.0,0.0,46.48316608143329,-70.8416046952122,EPSG:32619,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03420.parquet,433,POINT (-70.8416046952122 46.48316608143329),09741_p46.48_n70.84
517U_37R,517,37,S2A_MSIL1C_20220417T103631_N0400_R008_T31TFM_20220417T125904,2022-04-17 10:36:31,0.0,0.0,46.481043828877866,4.8891998463771325,EPSG:32631,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03421.parquet,230,POINT (4.8891998463771325 46.481043828877866),09743_p46.48_p4.89
517U_210R,517,210,S2A_MSIL1C_20220120T091311_N0301_R050_T35TNM_20220120T111422,2022-01-20 09:13:11,0.0,0.0,46.48189261143185,27.43691493900024,EPSG:32635,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03421.parquet,403,POINT (27.43691493900024 46.48189261143185),09744_p46.48_p27.44
517U_334R,517,334,S2B_MSIL1C_20200626T080609_N0500_R078_T38TLS_20230506T021513,2020-06-26 08:06:09,0.0,0.0,46.48292622477922,43.59758354688222,EPSG:32638,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03422.parquet,24,POINT (43.59758354688222 46.48292622477922),09745_p46.48_p43.60
517U_455R,517,455,S2B_MSIL1C_20211028T070009_N0500_R063_T40TFS_20230106T121309,2021-10-28 07:00:09,0.0,0.0,46.4807554747694,59.3718359707496,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03422.parquet,146,POINT (59.3718359707496 46.4807554747694),09746_p46.48_p59.37
517U_565R,517,565,S2B_MSIL1C_20230725T060639_N0509_R134_T43TCM_20230725T064204,2023-07-25 06:06:39,0.0,0.0,46.482866438364745,73.70629292743497,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03422.parquet,254,POINT (73.70629292743497 46.482866438364745),09747_p46.48_p73.71
517U_676R,517,676,S2A_MSIL1C_20210523T050651_N0500_R019_T45TWM_20230225T031715,2021-05-23 05:06:51,0.0,0.0,46.4814641562177,88.17610718138535,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03422.parquet,365,POINT (88.17610718138535 46.4814641562177),09748_p46.48_p88.18
517U_777R,517,777,S2A_MSIL1C_20200314T041551_N0500_R090_T47TPM_20230626T180022,2020-03-14 04:15:51,0.006487676920703,0.0,46.48077375093885,101.34139959884791,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03422.parquet,466,POINT (101.34139959884791 46.48077375093885),09749_p46.48_p101.34
517U_909R,517,909,S2B_MSIL1C_20200224T025719_N0500_R032_T50TPS_20230612T061250,2020-02-24 02:57:19,0.0,0.0,46.48124715685724,118.54569917733866,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03423.parquet,99,POINT (118.54569917733866 46.48124715685724),09750_p46.48_p118.55
517U_1012R,517,1012,S2B_MSIL1C_20220926T020659_N0400_R103_T52TGS_20220926T035712,2022-09-26 02:06:59,0.0,0.0,46.48039266578861,131.97186342617692,EPSG:32652,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03423.parquet,201,POINT (131.97186342617692 46.48039266578861),09751_p46.48_p131.97
517U_1145R,517,1145,S2A_MSIL1C_20230128T005911_N0509_R088_T55TFM_20230128T021857,2023-01-28 00:59:11,0.0,0.0,46.48079462290698,149.3066151506299,EPSG:32655,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03423.parquet,334,POINT (149.3066151506299 46.48079462290698),09752_p46.48_p149.31
518U_883L,518,-883,S2A_MSIL1C_20230225T184341_N0509_R070_T11TPM_20230225T204523,2023-02-25 18:43:41,0.0,0.0,46.57090950502371,-115.19077649070869,EPSG:32611,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03423.parquet,478,POINT (-115.19077649070869 46.57090950502371),09753_p46.57_n115.19
518U_781L,518,-781,S2A_MSIL1C_20210918T175011_N0500_R141_T13TGM_20230112T014729,2021-09-18 17:50:11,0.0,0.0,46.57011686914221,-101.8757596976268,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03424.parquet,77,POINT (-101.8757596976268 46.57011686914221),09754_p46.57_n101.88
518U_670L,518,-670,S2A_MSIL1C_20230324T164941_N0509_R026_T16TDS_20230324T215033,2023-03-24 16:49:41,0.0,0.0,46.57218299770398,-87.38980675698643,EPSG:32616,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03424.parquet,188,POINT (-87.38980675698643 46.57218299770398),09755_p46.57_n87.39
518U_552L,518,-552,S2A_MSIL1C_20210221T154251_N0500_R011_T18TYS_20230526T220335,2021-02-21 15:42:51,0.0,0.0,46.57018335381645,-71.98461735465473,EPSG:32618,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03424.parquet,301,POINT (-71.98461735465473 46.57018335381645),09756_p46.57_n71.98
518U_61R,518,61,S2A_MSIL1C_20200112T102401_N0500_R065_T32TMS_20230603T100624,2020-01-12 10:24:01,0.0,0.0,46.57250980513358,8.026671992876688,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03425.parquet,133,POINT (8.026671992876688 46.57250980513358),09758_p46.57_p8.03
518U_182R,518,182,S2A_MSIL1C_20200327T093031_N0500_R136_T34TGS_20230614T175400,2020-03-27 09:30:31,0.0,0.0,46.57029998760433,23.82379257527761,EPSG:32634,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03425.parquet,253,POINT (23.82379257527761 46.57029998760433),09759_p46.57_p23.82
518U_312R,518,312,S2A_MSIL1C_20220323T080611_N0400_R078_T37TFM_20220323T093305,2022-03-23 08:06:11,0.0,0.0,46.57091984902695,40.791805830994775,EPSG:32637,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03425.parquet,380,POINT (40.791805830994775 46.57091984902695),09760_p46.57_p40.79
518U_433R,518,433,S2B_MSIL1C_20230318T071629_N0509_R006_T40TDS_20230318T090759,2023-03-18 07:16:29,3.191674031056685,0.0,46.57219773145128,56.58406556969887,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03425.parquet,498,POINT (56.58406556969887 46.57219773145128),09761_p46.57_p56.58
518U_538R,518,538,S2B_MSIL1C_20200524T061629_N0500_R034_T42TWS_20230507T134215,2020-05-24 06:16:29,0.0,0.0,46.57121549749962,70.29104494535038,EPSG:32642,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03426.parquet,102,POINT (70.29104494535038 46.57121549749962),09762_p46.57_p70.29
518U_639R,518,639,S2A_MSIL1C_20230119T053141_N0509_R105_T44TPS_20230119T060104,2023-01-19 05:31:41,0.0,0.0,46.57051080612819,83.47544505817737,EPSG:32644,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03426.parquet,203,POINT (83.47544505817737 46.57051080612819),09763_p46.57_p83.48
518U_739R,518,739,S2A_MSIL1C_20200426T042711_N0500_R133_T47TLM_20230510T112940,2020-04-26 04:27:11,0.0,0.0,46.57332938870316,96.524291827431,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03426.parquet,302,POINT (96.524291827431 46.57332938870316),09764_p46.57_p96.52
518U_853R,518,853,S2B_MSIL1C_20210610T033539_N0500_R061_T49TEM_20230130T203742,2021-06-10 03:35:39,0.5932717530053725,0.0,46.57172911474596,111.40708076248876,EPSG:32649,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03426.parquet,415,POINT (111.40708076248876 46.57172911474596),09765_p46.57_p111.41
